participant_id,statement_id,label_visible,actual_source,known_truth,predicted_truthfulness,correct,confidence,trustworthiness,perceived_source,presurvey_ai_familiarity,presurvey_ai_trust,presurvey_skepticism,presurvey_fact_checking,presurvey_baseline_confidence,age,gender,nationality,education,persona_ai_familiarity,persona_ai_trust,persona_ai_literacy,persona_general_confidence,persona_reasoning_style,persona_online_content_skepticism,knowledge_geography_history,knowledge_science_health,knowledge_entertainment_literature,knowledge_technology_internet,topic_familiarity,source_file
279,TS25,1,human,False,false,1.0,4.0,2.0,,4,5,6,3,5,24,prefer_not_to_say,British,bachelors_degree,5,4,3,6,analytical,high,7,6,4,3,1,truth_source_labeled_persona_279.json
279,TS72,1,ai,False,false,1.0,6.0,1.0,,4,5,6,3,5,24,prefer_not_to_say,British,bachelors_degree,5,4,3,6,analytical,high,7,6,4,3,1,truth_source_labeled_persona_279.json
279,TS18,1,human,True,true,1.0,5.0,4.0,,4,5,6,3,5,24,prefer_not_to_say,British,bachelors_degree,5,4,3,6,analytical,high,7,6,4,3,1,truth_source_labeled_persona_279.json
279,TS45,1,ai,True,true,1.0,6.0,5.0,,4,5,6,3,5,24,prefer_not_to_say,British,bachelors_degree,5,4,3,6,analytical,high,7,6,4,3,1,truth_source_labeled_persona_279.json
279,TS17,1,human,True,true,1.0,7.0,7.0,,4,5,6,3,5,24,prefer_not_to_say,British,bachelors_degree,5,4,3,6,analytical,high,7,6,4,3,1,truth_source_labeled_persona_279.json
280,TS18,1,human,True,false,0.0,4.0,5.0,,5,3,6,4,2,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_280.json
280,TS76,1,ai,False,false,1.0,6.0,2.0,,5,3,6,4,2,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_280.json
280,TS62,1,ai,False,false,1.0,6.0,2.0,,5,3,6,4,2,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_280.json
280,TS72,1,ai,False,false,1.0,6.0,2.0,,5,3,6,4,2,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_280.json
280,TS48,1,ai,True,true,1.0,6.0,5.0,,5,3,6,4,2,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_280.json
281,TS72,1,ai,False,false,1.0,6.0,2.0,,2,5,6,3,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_281.json
281,TS53,1,ai,True,true,1.0,5.0,4.0,,2,5,6,3,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_281.json
281,TS45,1,ai,True,true,1.0,6.0,5.0,,2,5,6,3,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_281.json
281,TS17,1,human,True,true,1.0,6.0,6.0,,2,5,6,3,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_281.json
281,TS76,1,ai,False,false,1.0,6.0,2.0,,2,5,6,3,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_281.json
282,TS17,1,human,True,true,1.0,6.0,5.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_282.json
282,TS72,1,ai,False,false,1.0,2.0,3.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_282.json
282,TS25,1,human,False,false,1.0,6.0,5.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_282.json
282,TS68,1,ai,False,false,1.0,6.0,2.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_282.json
282,TS62,1,ai,False,false,1.0,6.0,2.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_282.json
283,TS25,1,human,False,false,1.0,6.0,2.0,,5,4,6,3,5,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_283.json
283,TS53,1,ai,True,true,1.0,7.0,5.0,,5,4,6,3,5,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_283.json
283,TS72,1,ai,False,false,1.0,6.0,4.0,,5,4,6,3,5,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_283.json
283,TS17,1,human,True,true,1.0,6.0,5.0,,5,4,6,3,5,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_283.json
283,TS45,1,ai,True,true,1.0,7.0,4.0,,5,4,6,3,5,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_283.json
284,TS72,1,ai,False,false,1.0,5.0,2.0,,3,4,5,2,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_284.json
284,TS18,1,human,True,true,1.0,6.0,5.0,,3,4,5,2,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_284.json
284,TS25,1,human,False,false,1.0,6.0,5.0,,3,4,5,2,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_284.json
284,TS45,1,ai,True,true,1.0,6.0,4.0,,3,4,5,2,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_284.json
284,TS17,1,human,True,true,1.0,6.0,5.0,,3,4,5,2,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_284.json
285,TS76,1,ai,False,false,1.0,6.0,2.0,,6,4,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_285.json
285,TS72,1,ai,False,false,1.0,6.0,3.0,,6,4,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_285.json
285,TS18,1,human,True,true,1.0,5.0,6.0,,6,4,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_285.json
285,TS48,1,ai,True,true,1.0,4.0,2.0,,6,4,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_285.json
285,TS45,1,ai,True,true,1.0,6.0,5.0,,6,4,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_285.json
286,TS45,1,ai,True,true,1.0,6.0,3.0,,4,2,6,3,5,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_286.json
286,TS17,1,human,True,true,1.0,6.0,5.0,,4,2,6,3,5,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_286.json
286,TS76,1,ai,False,false,1.0,7.0,2.0,,4,2,6,3,5,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_286.json
286,TS18,1,human,True,true,1.0,4.0,5.0,,4,2,6,3,5,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_286.json
286,TS72,1,ai,False,false,1.0,6.0,2.0,,4,2,6,3,5,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_286.json
287,TS18,1,human,True,false,0.0,4.0,2.0,,2,1,5,3,2,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_287.json
287,TS76,1,ai,False,false,1.0,6.0,1.0,,2,1,5,3,2,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_287.json
287,TS62,1,ai,False,false,1.0,5.0,3.0,,2,1,5,3,2,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_287.json
287,TS17,1,human,True,true,1.0,6.0,5.0,,2,1,5,3,2,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_287.json
287,TS70,1,ai,False,false,1.0,6.0,1.0,,2,1,5,3,2,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_287.json
288,TS72,1,ai,False,false,1.0,5.0,2.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_288.json
288,TS45,1,ai,True,true,1.0,6.0,5.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_288.json
288,TS17,1,human,True,true,1.0,6.0,6.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_288.json
288,TS76,1,ai,False,false,1.0,6.0,2.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_288.json
288,TS18,1,human,True,true,1.0,5.0,4.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_288.json
289,TS17,1,human,True,false,0.0,5.0,4.0,,4,3,5,4,6,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_289.json
289,TS76,1,ai,False,false,1.0,6.0,2.0,,4,3,5,4,6,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_289.json
289,TS70,1,ai,False,false,1.0,5.0,2.0,,4,3,5,4,6,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_289.json
289,TS18,1,human,True,true,1.0,4.0,5.0,,4,3,5,4,6,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_289.json
289,TS45,1,ai,True,true,1.0,6.0,4.0,,4,3,5,4,6,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_289.json
290,TS45,1,ai,True,true,1.0,4.0,2.0,,6,5,4,3,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_290.json
290,TS18,1,human,True,true,1.0,5.0,4.0,,6,5,4,3,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_290.json
290,TS72,1,ai,False,false,1.0,3.0,2.0,,6,5,4,3,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_290.json
290,TS48,1,ai,True,true,1.0,4.0,2.0,,6,5,4,3,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_290.json
290,TS76,1,ai,False,false,1.0,6.0,2.0,,6,5,4,3,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_290.json
291,TS17,1,human,True,true,1.0,5.0,4.0,,4,2,5,4,3,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_291.json
291,TS72,1,ai,False,false,1.0,6.0,2.0,,4,2,5,4,3,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_291.json
291,TS25,1,human,False,false,1.0,6.0,5.0,,4,2,5,4,3,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_291.json
291,TS68,1,ai,False,false,1.0,6.0,2.0,,4,2,5,4,3,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_291.json
291,TS45,1,ai,True,true,1.0,5.0,3.0,,4,2,5,4,3,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_291.json
292,TS37,1,human,False,false,1.0,4.0,3.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_292.json
292,TS17,1,human,True,true,1.0,6.0,6.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_292.json
292,TS76,1,ai,False,false,1.0,7.0,2.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_292.json
292,TS62,1,ai,False,false,1.0,6.0,2.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_292.json
292,TS53,1,ai,True,true,1.0,6.0,5.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_292.json
293,TS45,1,ai,True,true,1.0,6.0,2.0,,4,1,6,5,3,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_293.json
293,TS18,1,human,True,unsure,,4.0,5.0,,4,1,6,5,3,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_293.json
293,TS72,1,ai,False,false,1.0,2.0,3.0,,4,1,6,5,3,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_293.json
293,TS76,1,ai,False,false,1.0,7.0,2.0,,4,1,6,5,3,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_293.json
293,TS48,1,ai,True,true,1.0,6.0,4.0,,4,1,6,5,3,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_293.json
294,TS53,1,ai,True,true,1.0,5.0,4.0,,4,3,5,5,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_294.json
294,TS25,1,human,False,false,1.0,6.0,5.0,,4,3,5,5,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_294.json
294,TS72,1,ai,False,false,1.0,6.0,4.0,,4,3,5,5,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_294.json
294,TS17,1,human,True,true,1.0,6.0,5.0,,4,3,5,5,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_294.json
294,TS62,1,ai,False,false,1.0,6.0,3.0,,4,3,5,5,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_294.json
295,TS70,1,ai,False,false,1.0,4.0,2.0,,3,4,6,5,3,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_295.json
295,TS18,1,human,True,true,1.0,5.0,6.0,,3,4,6,5,3,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_295.json
295,TS17,1,human,True,true,1.0,6.0,7.0,,3,4,6,5,3,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_295.json
295,TS76,1,ai,False,false,1.0,6.0,2.0,,3,4,6,5,3,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_295.json
295,TS62,1,ai,False,false,1.0,6.0,2.0,,3,4,6,5,3,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_295.json
296,TS62,1,ai,False,false,1.0,5.0,2.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_296.json
296,TS17,1,human,True,true,1.0,6.0,6.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_296.json
296,TS18,1,human,True,true,1.0,6.0,5.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_296.json
296,TS76,1,ai,False,false,1.0,6.0,2.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_296.json
296,TS72,1,ai,False,false,1.0,4.0,2.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_296.json
297,TS76,1,ai,False,false,1.0,6.0,2.0,,2,5,6,4,3,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_297.json
297,TS72,1,ai,False,false,1.0,6.0,2.0,,2,5,6,4,3,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_297.json
297,TS17,1,human,True,true,1.0,6.0,5.0,,2,5,6,4,3,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_297.json
297,TS53,1,ai,True,true,1.0,6.0,5.0,,2,5,6,4,3,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_297.json
297,TS62,1,ai,False,false,1.0,6.0,2.0,,2,5,6,4,3,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_297.json
298,TS18,1,human,True,true,1.0,4.0,5.0,,2,4,6,3,5,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_298.json
298,TS72,1,ai,False,false,1.0,6.0,2.0,,2,4,6,3,5,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_298.json
298,TS62,1,ai,False,false,1.0,6.0,2.0,,2,4,6,3,5,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_298.json
298,TS78,1,ai,False,false,1.0,7.0,2.0,,2,4,6,3,5,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_298.json
298,TS17,1,human,True,true,1.0,6.0,5.0,,2,4,6,3,5,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_298.json
299,TS18,1,human,True,false,0.0,5.0,4.0,,5,7,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_299.json
299,TS65,1,ai,False,false,1.0,5.0,2.0,,5,7,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_299.json
299,TS62,1,ai,False,false,1.0,6.0,2.0,,5,7,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_299.json
299,TS72,1,ai,False,false,1.0,6.0,2.0,,5,7,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_299.json
299,TS78,1,ai,False,false,1.0,6.0,2.0,,5,7,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_299.json
300,TS25,1,human,False,false,1.0,6.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_300.json
300,TS65,1,ai,False,false,1.0,5.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_300.json
300,TS62,1,ai,False,false,1.0,6.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_300.json
300,TS53,1,ai,True,true,1.0,6.0,5.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_300.json
300,TS72,1,ai,False,false,1.0,6.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_300.json
301,TS62,1,ai,False,false,1.0,6.0,2.0,,2,5,3,4,6,21,nonbinary,German,vocational_training,1,6,4,6,mixed,low,5,4,1,4,1,truth_source_labeled_persona_301.json
301,TS72,1,ai,False,false,1.0,5.0,3.0,,2,5,3,4,6,21,nonbinary,German,vocational_training,1,6,4,6,mixed,low,5,4,1,4,1,truth_source_labeled_persona_301.json
301,TS25,1,human,False,false,1.0,6.0,4.0,,2,5,3,4,6,21,nonbinary,German,vocational_training,1,6,4,6,mixed,low,5,4,1,4,1,truth_source_labeled_persona_301.json
301,TS35,1,human,False,false,1.0,4.0,5.0,,2,5,3,4,6,21,nonbinary,German,vocational_training,1,6,4,6,mixed,low,5,4,1,4,1,truth_source_labeled_persona_301.json
301,TS18,1,human,True,true,1.0,3.0,4.0,,2,5,3,4,6,21,nonbinary,German,vocational_training,1,6,4,6,mixed,low,5,4,1,4,1,truth_source_labeled_persona_301.json
302,TS65,1,ai,False,false,1.0,6.0,2.0,,4,4,5,3,5,24,nonbinary,Canadian,some_college,4,4,7,5,mixed,moderate,4,7,4,3,2,truth_source_labeled_persona_302.json
302,TS53,1,ai,True,true,1.0,6.0,4.0,,4,4,5,3,5,24,nonbinary,Canadian,some_college,4,4,7,5,mixed,moderate,4,7,4,3,2,truth_source_labeled_persona_302.json
302,TS37,1,human,False,true,0.0,5.0,6.0,,4,4,5,3,5,24,nonbinary,Canadian,some_college,4,4,7,5,mixed,moderate,4,7,4,3,2,truth_source_labeled_persona_302.json
302,TS62,1,ai,False,false,1.0,6.0,2.0,,4,4,5,3,5,24,nonbinary,Canadian,some_college,4,4,7,5,mixed,moderate,4,7,4,3,2,truth_source_labeled_persona_302.json
302,TS25,1,human,False,false,1.0,3.0,5.0,,4,4,5,3,5,24,nonbinary,Canadian,some_college,4,4,7,5,mixed,moderate,4,7,4,3,2,truth_source_labeled_persona_302.json
303,TS38,1,human,False,false,1.0,4.0,2.0,,6,3,5,4,2,23,nonbinary,Canadian,graduate_student,6,3,3,6,mixed,moderate,7,4,6,7,3,truth_source_labeled_persona_303.json
303,TS62,1,ai,False,false,1.0,6.0,2.0,,6,3,5,4,2,23,nonbinary,Canadian,graduate_student,6,3,3,6,mixed,moderate,7,4,6,7,3,truth_source_labeled_persona_303.json
303,TS18,1,human,True,true,1.0,5.0,4.0,,6,3,5,4,2,23,nonbinary,Canadian,graduate_student,6,3,3,6,mixed,moderate,7,4,6,7,3,truth_source_labeled_persona_303.json
303,TS65,1,ai,False,false,1.0,2.0,1.0,,6,3,5,4,2,23,nonbinary,Canadian,graduate_student,6,3,3,6,mixed,moderate,7,4,6,7,3,truth_source_labeled_persona_303.json
303,TS70,1,ai,False,false,1.0,2.0,1.0,,6,3,5,4,2,23,nonbinary,Canadian,graduate_student,6,3,3,6,mixed,moderate,7,4,6,7,3,truth_source_labeled_persona_303.json
304,TS65,1,ai,False,false,1.0,4.0,2.0,,2,3,4,5,2,24,woman,Australian,bachelors_degree,1,3,4,5,analytical,high,7,1,2,1,3,truth_source_labeled_persona_304.json
304,TS62,1,ai,False,false,1.0,4.0,2.0,,2,3,4,5,2,24,woman,Australian,bachelors_degree,1,3,4,5,analytical,high,7,1,2,1,3,truth_source_labeled_persona_304.json
304,TS78,1,ai,False,false,1.0,6.0,2.0,,2,3,4,5,2,24,woman,Australian,bachelors_degree,1,3,4,5,analytical,high,7,1,2,1,3,truth_source_labeled_persona_304.json
304,TS70,1,ai,False,false,1.0,6.0,2.0,,2,3,4,5,2,24,woman,Australian,bachelors_degree,1,3,4,5,analytical,high,7,1,2,1,3,truth_source_labeled_persona_304.json
304,TS18,1,human,True,true,1.0,3.0,5.0,,2,3,4,5,2,24,woman,Australian,bachelors_degree,1,3,4,5,analytical,high,7,1,2,1,3,truth_source_labeled_persona_304.json
305,TS48,1,ai,True,true,1.0,4.0,2.0,,3,3,6,5,2,24,prefer_not_to_say,US,undergraduate,3,3,4,1,intuitive,high,4,4,5,1,4,truth_source_labeled_persona_305.json
305,TS62,1,ai,False,false,1.0,6.0,2.0,,3,3,6,5,2,24,prefer_not_to_say,US,undergraduate,3,3,4,1,intuitive,high,4,4,5,1,4,truth_source_labeled_persona_305.json
305,TS70,1,ai,False,false,1.0,6.0,2.0,,3,3,6,5,2,24,prefer_not_to_say,US,undergraduate,3,3,4,1,intuitive,high,4,4,5,1,4,truth_source_labeled_persona_305.json
305,TS18,1,human,True,true,1.0,6.0,5.0,,3,3,6,5,2,24,prefer_not_to_say,US,undergraduate,3,3,4,1,intuitive,high,4,4,5,1,4,truth_source_labeled_persona_305.json
305,TS25,1,human,False,false,1.0,6.0,4.0,,3,3,6,5,2,24,prefer_not_to_say,US,undergraduate,3,3,4,1,intuitive,high,4,4,5,1,4,truth_source_labeled_persona_305.json
306,TS65,1,ai,False,false,1.0,6.0,2.0,,4,3,6,2,4,25,man,US,vocational_training,7,1,3,4,mixed,high,3,1,4,2,5,truth_source_labeled_persona_306.json
306,TS78,1,ai,False,false,1.0,6.0,2.0,,4,3,6,2,4,25,man,US,vocational_training,7,1,3,4,mixed,high,3,1,4,2,5,truth_source_labeled_persona_306.json
306,TS70,1,ai,False,false,1.0,6.0,2.0,,4,3,6,2,4,25,man,US,vocational_training,7,1,3,4,mixed,high,3,1,4,2,5,truth_source_labeled_persona_306.json
306,TS53,1,ai,True,true,1.0,6.0,5.0,,4,3,6,2,4,25,man,US,vocational_training,7,1,3,4,mixed,high,3,1,4,2,5,truth_source_labeled_persona_306.json
306,TS63,1,ai,False,false,1.0,6.0,2.0,,4,3,6,2,4,25,man,US,vocational_training,7,1,3,4,mixed,high,3,1,4,2,5,truth_source_labeled_persona_306.json
